# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.maxCacheSizeInBytes,1705908996380000000,1705909056374000000,503341056
FilePageCache.pageHits,1705908996380000000,1705909056374000000,3274
FileChannelInterruptsRetryer.totalRetriedAttempts,1705908996380000000,1705909056374000000,0
DirectByteBufferAllocator.reclaimed,1705908996380000000,1705909056374000000,0
FilePageCacheLockFree.totalBytesWritten,1705908996380000000,1705909056374000000,15282
FilePageCacheLockFree.totalPagesReadMs,1705908996380000000,1705909056374000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1705908996380000000,1705909056374000000,0
FilePageCacheLockFree.totalPagesAllocated,1705908996380000000,1705909056374000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1705908996380000000,1705909056374000000,31
StorageLockContext.competingThreads.90P,1705908996380000000,1705909056374000000,0
FilePageCacheLockFree.totalPagesReclaimed,1705908996380000000,1705909056374000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1705908996380000000,1705909056374000000,0
FilePageCacheLockFree.totalPagesWriteMs,1705908996380000000,1705909056374000000,0
FilePageCache.disposedBuffers,1705908996380000000,1705909056374000000,0
DirectByteBufferAllocator.misses,1705908996380000000,1705909056374000000,0
MappedFileStorage.totalPagesMapped,1705908996380000000,1705909056374000000,17
FilePageCache.pageLoads,1705908996380000000,1705909056374000000,0
StreamlinedBlobStorage.recordsDeleted,1705908996380000000,1705909056374000000,1
FilePageCache.capacityInBytes,1705908996380000000,1705909056374000000,503316478
StreamlinedBlobStorage.recordsRelocated,1705908996380000000,1705909056374000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705908996380000000,1705909056374000000,1048576
FilePageCacheLockFree.totalBytesRequested,1705908996380000000,1705909056374000000,16941056
FilePageCacheLockFree.totalPagesRequested,1705908996380000000,1705909056374000000,2068
FilePageCacheLockFree.totalBytesRead,1705908996380000000,1705909056374000000,0
MappedFileStorage.storages,1705908996380000000,1705909056374000000,16
FilePageCache.pageLoadsAboveSizeThreshold,1705908996380000000,1705909056374000000,0
FilePageCache.totalPageLoadsUs,1705908996380000000,1705909056374000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1705908996380000000,1705909056374000000,0
FilePageCacheLockFree.totalPagesHandedOver,1705908996380000000,1705909056374000000,0
FilePageCacheLockFree.heapBytesInUse,1705908996380000000,1705909056374000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1705908996380000000,1705909056374000000,2794
FilePageCacheLockFree.totalPagesWritten,1705908996380000000,1705909056374000000,5
StreamlinedBlobStorage.recordsAllocated,1705908996380000000,1705909056374000000,1
DirectByteBufferAllocator.disposed,1705908996380000000,1705909056374000000,0
DirectByteBufferAllocator.hits,1705908996380000000,1705909056374000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1705908996380000000,1705909056374000000,4
FilePageCache.totalPageDisposalsUs,1705908996380000000,1705909056374000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1705908996380000000,1705909056374000000,1
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1705908996380000000,1705909056374000000,504307712
FilePageCacheLockFree.housekeeperTurnsDone,1705908996380000000,1705909056374000000,120
FilePageCacheLockFree.housekeeperTurnsSkipped,1705908996380000000,1705909056374000000,52658
FilePageCacheLockFree.totalNativeBytesAllocated,1705908996380000000,1705909056374000000,0
FilePageCache.maxRegisteredFiles,1705908996380000000,1705909056374000000,908
FilePageCache.pageFastCacheHits,1705908996380000000,1705909056374000000,10380
FilePageCacheLockFree.totalHeapBytesAllocated,1705908996380000000,1705909056374000000,0
StorageLockContext.competingThreads.avg,1705908996380000000,1705909056374000000,0.0
FilePageCacheLockFree.nativeBytesInUse,1705908996380000000,1705909056374000000,950272
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1705908996380000000,1705909056374000000,5
FilePageCache.uncachedFileAccess,1705908996380000000,1705909056374000000,25
workspaceModel.update.unloaded.entities.ms,1705908996380000000,1705909056374000000,0
workspaceModel.updates.count,1705908996380000000,1705909056374000000,4
workspaceModel.loading.from.cache.ms,1705908996380000000,1705909056374000000,443
workspaceModel.check.recursive.update.ms,1705908996380000000,1705909056374000000,1
workspaceModel.loading.total.ms,1705908996380000000,1705909056374000000,482
workspaceModel.initializing.ms,1705908996380000000,1705909056374000000,1
workspaceModel.collect.changes.ms,1705908996380000000,1705909056374000000,0
workspaceModel.pre.handlers.ms,1705908996380000000,1705909056374000000,0
workspaceModel.updates.precise.ms,1705908996380000000,1705909056374000000,57
workspaceModel.updates.ms,1705908996380000000,1705909056374000000,97
workspaceModel.to.snapshot.ms,1705908996380000000,1705909056374000000,1
workspaceModel.init.bridges.ms,1705908996380000000,1705909056374000000,1
workspaceModel.replace.project.model.ms,1705908996380000000,1705909056374000000,0
jps.global.initialize.library.bridges.after.loading.ms,1705908996380000000,1705909056374000000,0
workspaceModel.load.cache.from.file.ms,1705908996380000000,1705909056374000000,447
workspaceModel.moduleBridge.before.changed.ms,1705908996380000000,1705909056374000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1705908996380000000,1705909056374000000,1
jps.library.entities.serializer.save.entities.ms,1705908996380000000,1705909056374000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1705908996380000000,1705909056374000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1705908996380000000,1705909056374000000,39
workspaceModel.moduleManagerBridge.load.module.ms,1705908996380000000,1705909056374000000,0
jps.project.serializers.save.ms,1705908996380000000,1705909056374000000,2
jps.artifact.entities.serializer.load.entities.ms,1705908996380000000,1705909056374000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1705908996380000000,1705909056374000000,1
workspaceModel.mutableEntityStorage.add.diff.ms,1705908996380000000,1705909056374000000,44
workspaceModel.delayed.project.synchronizer.sync.ms,1705908996380000000,1705909056374000000,283
jps.project.serializers.load.ms,1705908996380000000,1705909056374000000,164
workspaceModel.mutableEntityStorage.referrers.ms,1705908996380000000,1705909056374000000,0
jps.save.global.entities.ms,1705908996380000000,1705909056374000000,4
jps.apply.loaded.storage.ms,1705908996380000000,1705909056374000000,96
jps.app.storage.content.writer.save.component.ms,1705908996380000000,1705909056374000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1705908996380000000,1705909056374000000,91
workspaceModel.mutableEntityStorage.to.snapshot.ms,1705908996380000000,1705909056374000000,5
workspaceModel.mutableEntityStorage.add.entity.ms,1705908996380000000,1705909056374000000,109
jps.library.entities.serializer.load.entities.ms,1705908996380000000,1705909056374000000,0
jps.facet.change.listener.before.change.events.ms,1705908996380000000,1705909056374000000,1
jps.facet.change.listener.process.change.events.ms,1705908996380000000,1705909056374000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1705908996380000000,1705909056374000000,0
workspaceModel.sync.entities.ms,1705908996380000000,1705909056374000000,0
jps.global.get.library.ms,1705908996380000000,1705909056374000000,0
jps.storage.jps.conf.reader.load.component.ms,1705908996380000000,1705909056374000000,22
workspaceModel.mutableEntityStorage.entities.ms,1705908996380000000,1705909056374000000,23
jps.global.handle.before.change.events.ms,1705908996380000000,1705909056374000000,0
jps.reload.project.entities.ms,1705908996380000000,1705909056374000000,0
workspaceModel.global.updates.count,1705908996380000000,1705909056374000000,1
jps.app.storage.content.reader.load.component.ms,1705908996380000000,1705909056374000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1705908996380000000,1705909056374000000,2
workspaceModel.moduleManagerBridge.newModule.ms,1705908996380000000,1705909056374000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1705908996380000000,1705909056374000000,0
workspaceModel.orphan.listener.update.ms,1705908996380000000,1705909056374000000,3
jps.global.handle.changed.events.ms,1705908996380000000,1705909056374000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1705908996380000000,1705909056374000000,2
jps.module.iml.entities.serializer.load.entities.ms,1705908996380000000,1705909056374000000,150
jps.artifact.entities.serializer.save.entities.ms,1705908996380000000,1705909056374000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1705908996380000000,1705909056374000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1705908996380000000,1705909056374000000,0
workspaceModel.save.cache.to.file.ms,1705908996380000000,1705909056374000000,153
workspaceModel.global.apply.state.to.project.builder.ms,1705908996380000000,1705909056374000000,0
jps.facet.change.listener.init.bridge.ms,1705908996380000000,1705909056374000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1705908996380000000,1705909056374000000,1
jps.global.get.library.by.name.ms,1705908996380000000,1705909056374000000,0
workspaceModel.global.updates.ms,1705908996380000000,1705909056374000000,3
workspaceModel.mutableEntityStorage.resolve.ms,1705908996380000000,1705909056374000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1705908996380000000,1705909056374000000,27
jps.module.iml.entities.serializer.save.entities.ms,1705908996380000000,1705909056374000000,0
jps.global.initialize.library.bridges.ms,1705908996380000000,1705909056374000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1705908996380000000,1705909056374000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1705908996380000000,1705909056374000000,0
jps.save.changed.project.entities.ms,1705908996380000000,1705909056374000000,2
jps.global.get.libraries.ms,1705908996380000000,1705909056374000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1705908996380000000,1705909056374000000,744
workspaceModel.moduleBridge.update.option.ms,1705908996380000000,1705909056374000000,0
workspaceModel.global.apply.state.to.project.ms,1705908996380000000,1705909056374000000,33
jps.load.project.to.empty.storage.ms,1705908996380000000,1705909056374000000,177
jps.load.initial.state.ms,1705908996380000000,1705909056374000000,7
workspaceModel.mutableEntityStorage.modify.entity.ms,1705908996380000000,1705909056374000000,9
workspaceModel.load.cache.metadata.from.file.ms,1705908996380000000,1705909056374000000,72
AWTEventQueue.eventsDispatched,1705908996380000000,1705909056374000000,6750
FlushQueue.executionTimeAvgNs,1705908996380000000,1705909056374000000,603752.2364341086
FlushQueue.tasksExecuted,1705908996380000000,1705909056374000000,3096
NonBlockingReadAction.finalizedExecutionTimeUs,1705908996380000000,1705909056374000000,504919
NonBlockingReadAction.finalizedExecutionsCount,1705908996380000000,1705909056374000000,86
FlushQueue.queueSizeAvg,1705908996380000000,1705909056374000000,3.1640826873385013
FlushQueue.executionTimeMaxNs,1705908996380000000,1705909056374000000,713031679
FlushQueue.waitingTime90PNs,1705908996380000000,1705909056374000000,3866623
ReadAction.executionsCount,1705908996380000000,1705909056374000000,1633022
FlushQueue.waitingTimeMaxNs,1705908996380000000,1705909056374000000,270532607
FlushQueue.queueSize90P,1705908996380000000,1705909056374000000,9
WriteAction.executionsCount,1705908996380000000,1705909056374000000,19
AWTEventQueue.dispatchTime90PNs,1705908996380000000,1705909056374000000,561151
FlushQueue.waitingTimeAvgNs,1705908996380000000,1705909056374000000,6213902.799095607
NonBlockingReadAction.failedExecutionTimeUs,1705908996380000000,1705909056374000000,6711
AWTEventQueue.dispatchTimeTotalNS,1705908996380000000,1705909056374000000,3800461300
FlushQueue.queueSizeMax,1705908996380000000,1705909056374000000,35
NonBlockingReadAction.failedExecutionsCount,1705908996380000000,1705909056374000000,2
AWTEventQueue.dispatchTimeMaxNs,1705908996380000000,1705909056374000000,212860927
FlushQueue.executionTime90PNs,1705908996380000000,1705909056374000000,82431
AWTEventQueue.dispatchTimeAvgNs,1705908996380000000,1705909056374000000,562904.6062222222
IndexesFlusher.totalContentionQuotaSpent,1705908996380000000,1705909056374000000,0
Indexes.entries.lookupDurationMaxMs,1705908996380000000,1705909056374000000,3.0
Indexes.stubs.lookupDuration90PMs,1705908996380000000,1705909056374000000,0.0
Indexes.allKeys.lookups,1705908996380000000,1705909056374000000,2.0
Indexes.stubs.lookups,1705908996380000000,1705909056374000000,768.0
Indexes.allKeys.lookupDurationMaxMs,1705908996380000000,1705909056374000000,0.0
IndexesFlusher.totalFlushesRetried,1705908996380000000,1705909056374000000,0
Indexes.entries.lookupDurationAvgMs,1705908996380000000,1705909056374000000,0.03152364273204904
Indexes.stubs.lookupDurationAvgMs,1705908996380000000,1705909056374000000,0.15755208333333334
Indexes.entries.lookups,1705908996380000000,1705909056374000000,571.0
Indexes.allKeys.lookupDuration90PMs,1705908996380000000,1705909056374000000,0.0
IndexesFlusher.totalFlushes,1705908996380000000,1705909056374000000,59
Indexes.allKeys.lookupDurationAvgMs,1705908996380000000,1705909056374000000,0.0
IndexesFlusher.totalFlushingTimeUs,1705908996380000000,1705909056374000000,362187
Indexes.stubs.lookupDurationMaxMs,1705908996380000000,1705909056374000000,25.0
Indexes.entries.lookupDuration90PMs,1705908996380000000,1705909056374000000,0.0
FileNameCache.queries,1705908996380000000,1705909056374000000,43656668
FileNameCache.totalMisses,1705908996380000000,1705909056374000000,1941320
JVM.GC.collectionTimesMs,1705908996380000000,1705909056374000000,155
JVM.usedNativeBytes,1705908996380000000,1705909056374000000,519110968
JVM.totalCpuTimeMs,1705908996380000000,1705909056374000000,15515
JVM.GC.collections,1705908996380000000,1705909056374000000,14
JVM.maxNativeBytes,1705908996380000000,1705909056374000000,-1
JVM.totalBytesAllocated,1705908996380000000,1705909056374000000,6275400320
JVM.usedHeapBytes,1705908996380000000,1705909056374000000,706914024
JVM.maxHeapBytes,1705908996380000000,1705909056374000000,2147483648
OS.loadAverage,1705908996380000000,1705909056374000000,-1.0
JVM.threadCount,1705908996380000000,1705909056374000000,139
MappedFileStorage.totalBytesMapped,1705909056374000000,1705909116375000000,140771328
FilePageCacheLockFree.totalNativeBytesReclaimed,1705909056374000000,1705909116375000000,0
StorageLockContext.competingThreads.max,1705909056374000000,1705909116375000000,1
FilePageCache.maxCacheSizeInBytes,1705909056374000000,1705909116375000000,503341056
FilePageCache.pageHits,1705909056374000000,1705909116375000000,7986
FileChannelInterruptsRetryer.totalRetriedAttempts,1705909056374000000,1705909116375000000,0
DirectByteBufferAllocator.reclaimed,1705909056374000000,1705909116375000000,6
FilePageCacheLockFree.totalBytesWritten,1705909056374000000,1705909116375000000,195457
FilePageCacheLockFree.totalPagesReadMs,1705909056374000000,1705909116375000000,2
FilePageCacheLockFree.totalPageAllocationsWaited,1705909056374000000,1705909116375000000,0
FilePageCacheLockFree.totalPagesAllocated,1705909056374000000,1705909116375000000,42
FilePageCacheLockFree.housekeeperTimeSpentMs,1705909056374000000,1705909116375000000,39
StorageLockContext.competingThreads.90P,1705909056374000000,1705909116375000000,0
FilePageCacheLockFree.totalPagesReclaimed,1705909056374000000,1705909116375000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1705909056374000000,1705909116375000000,0
FilePageCacheLockFree.totalPagesWriteMs,1705909056374000000,1705909116375000000,0
FilePageCache.disposedBuffers,1705909056374000000,1705909116375000000,6
DirectByteBufferAllocator.misses,1705909056374000000,1705909116375000000,42
MappedFileStorage.totalPagesMapped,1705909056374000000,1705909116375000000,17
FilePageCache.pageLoads,1705909056374000000,1705909116375000000,0
StreamlinedBlobStorage.recordsDeleted,1705909056374000000,1705909116375000000,0
FilePageCache.capacityInBytes,1705909056374000000,1705909116375000000,503316478
StreamlinedBlobStorage.recordsRelocated,1705909056374000000,1705909116375000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705909056374000000,1705909116375000000,1048576
FilePageCacheLockFree.totalBytesRequested,1705909056374000000,1705909116375000000,23109632
FilePageCacheLockFree.totalPagesRequested,1705909056374000000,1705909116375000000,2821
FilePageCacheLockFree.totalBytesRead,1705909056374000000,1705909116375000000,155648
MappedFileStorage.storages,1705909056374000000,1705909116375000000,16
FilePageCache.pageLoadsAboveSizeThreshold,1705909056374000000,1705909116375000000,6
FilePageCache.totalPageLoadsUs,1705909056374000000,1705909116375000000,4815
FilePageCacheLockFree.totalClosedStoragesReclaimed,1705909056374000000,1705909116375000000,0
FilePageCacheLockFree.totalPagesHandedOver,1705909056374000000,1705909116375000000,0
FilePageCacheLockFree.heapBytesInUse,1705909056374000000,1705909116375000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1705909056374000000,1705909116375000000,2794
FilePageCacheLockFree.totalPagesWritten,1705909056374000000,1705909116375000000,30
StreamlinedBlobStorage.recordsAllocated,1705909056374000000,1705909116375000000,3
DirectByteBufferAllocator.disposed,1705909056374000000,1705909116375000000,0
DirectByteBufferAllocator.hits,1705909056374000000,1705909116375000000,6
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1705909056374000000,1705909116375000000,53
FilePageCache.totalPageDisposalsUs,1705909056374000000,1705909116375000000,7
FilePageCacheLockFree.totalPagesRequestsMs,1705909056374000000,1705909116375000000,5
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1705909056374000000,1705909116375000000,504651776
FilePageCacheLockFree.housekeeperTurnsDone,1705909056374000000,1705909116375000000,119
FilePageCacheLockFree.housekeeperTurnsSkipped,1705909056374000000,1705909116375000000,46961
FilePageCacheLockFree.totalNativeBytesAllocated,1705909056374000000,1705909116375000000,344064
FilePageCache.maxRegisteredFiles,1705909056374000000,1705909116375000000,908
FilePageCache.pageFastCacheHits,1705909056374000000,1705909116375000000,22120
FilePageCacheLockFree.totalHeapBytesAllocated,1705909056374000000,1705909116375000000,0
StorageLockContext.competingThreads.avg,1705909056374000000,1705909116375000000,0.008403361344537815
FilePageCacheLockFree.nativeBytesInUse,1705909056374000000,1705909116375000000,1294336
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1705909056374000000,1705909116375000000,210
FilePageCache.uncachedFileAccess,1705909056374000000,1705909116375000000,22
workspaceModel.update.unloaded.entities.ms,1705909056374000000,1705909116375000000,0
workspaceModel.updates.count,1705909056374000000,1705909116375000000,5
workspaceModel.loading.from.cache.ms,1705909056374000000,1705909116375000000,443
workspaceModel.check.recursive.update.ms,1705909056374000000,1705909116375000000,1
workspaceModel.loading.total.ms,1705909056374000000,1705909116375000000,482
workspaceModel.initializing.ms,1705909056374000000,1705909116375000000,1
workspaceModel.collect.changes.ms,1705909056374000000,1705909116375000000,0
workspaceModel.pre.handlers.ms,1705909056374000000,1705909116375000000,0
workspaceModel.updates.precise.ms,1705909056374000000,1705909116375000000,58
workspaceModel.updates.ms,1705909056374000000,1705909116375000000,100
workspaceModel.to.snapshot.ms,1705909056374000000,1705909116375000000,1
workspaceModel.init.bridges.ms,1705909056374000000,1705909116375000000,1
workspaceModel.replace.project.model.ms,1705909056374000000,1705909116375000000,0
jps.global.initialize.library.bridges.after.loading.ms,1705909056374000000,1705909116375000000,0
workspaceModel.load.cache.from.file.ms,1705909056374000000,1705909116375000000,447
workspaceModel.moduleBridge.before.changed.ms,1705909056374000000,1705909116375000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1705909056374000000,1705909116375000000,1
jps.library.entities.serializer.save.entities.ms,1705909056374000000,1705909116375000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1705909056374000000,1705909116375000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1705909056374000000,1705909116375000000,39
workspaceModel.moduleManagerBridge.load.module.ms,1705909056374000000,1705909116375000000,0
jps.project.serializers.save.ms,1705909056374000000,1705909116375000000,2
jps.artifact.entities.serializer.load.entities.ms,1705909056374000000,1705909116375000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1705909056374000000,1705909116375000000,1
workspaceModel.mutableEntityStorage.add.diff.ms,1705909056374000000,1705909116375000000,44
workspaceModel.delayed.project.synchronizer.sync.ms,1705909056374000000,1705909116375000000,283
jps.project.serializers.load.ms,1705909056374000000,1705909116375000000,164
workspaceModel.mutableEntityStorage.referrers.ms,1705909056374000000,1705909116375000000,0
jps.save.global.entities.ms,1705909056374000000,1705909116375000000,4
jps.apply.loaded.storage.ms,1705909056374000000,1705909116375000000,96
jps.app.storage.content.writer.save.component.ms,1705909056374000000,1705909116375000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1705909056374000000,1705909116375000000,91
workspaceModel.mutableEntityStorage.to.snapshot.ms,1705909056374000000,1705909116375000000,6
workspaceModel.mutableEntityStorage.add.entity.ms,1705909056374000000,1705909116375000000,109
jps.library.entities.serializer.load.entities.ms,1705909056374000000,1705909116375000000,0
jps.facet.change.listener.before.change.events.ms,1705909056374000000,1705909116375000000,1
jps.facet.change.listener.process.change.events.ms,1705909056374000000,1705909116375000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1705909056374000000,1705909116375000000,0
workspaceModel.sync.entities.ms,1705909056374000000,1705909116375000000,0
jps.global.get.library.ms,1705909056374000000,1705909116375000000,0
jps.storage.jps.conf.reader.load.component.ms,1705909056374000000,1705909116375000000,22
workspaceModel.mutableEntityStorage.entities.ms,1705909056374000000,1705909116375000000,23
jps.global.handle.before.change.events.ms,1705909056374000000,1705909116375000000,0
jps.reload.project.entities.ms,1705909056374000000,1705909116375000000,0
workspaceModel.global.updates.count,1705909056374000000,1705909116375000000,1
jps.app.storage.content.reader.load.component.ms,1705909056374000000,1705909116375000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1705909056374000000,1705909116375000000,2
workspaceModel.moduleManagerBridge.newModule.ms,1705909056374000000,1705909116375000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1705909056374000000,1705909116375000000,0
workspaceModel.orphan.listener.update.ms,1705909056374000000,1705909116375000000,4
jps.global.handle.changed.events.ms,1705909056374000000,1705909116375000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1705909056374000000,1705909116375000000,2
jps.module.iml.entities.serializer.load.entities.ms,1705909056374000000,1705909116375000000,150
jps.artifact.entities.serializer.save.entities.ms,1705909056374000000,1705909116375000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1705909056374000000,1705909116375000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1705909056374000000,1705909116375000000,0
workspaceModel.save.cache.to.file.ms,1705909056374000000,1705909116375000000,165
workspaceModel.global.apply.state.to.project.builder.ms,1705909056374000000,1705909116375000000,0
jps.facet.change.listener.init.bridge.ms,1705909056374000000,1705909116375000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1705909056374000000,1705909116375000000,1
jps.global.get.library.by.name.ms,1705909056374000000,1705909116375000000,0
workspaceModel.global.updates.ms,1705909056374000000,1705909116375000000,3
workspaceModel.mutableEntityStorage.resolve.ms,1705909056374000000,1705909116375000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1705909056374000000,1705909116375000000,27
jps.module.iml.entities.serializer.save.entities.ms,1705909056374000000,1705909116375000000,0
jps.global.initialize.library.bridges.ms,1705909056374000000,1705909116375000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1705909056374000000,1705909116375000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1705909056374000000,1705909116375000000,0
jps.save.changed.project.entities.ms,1705909056374000000,1705909116375000000,2
jps.global.get.libraries.ms,1705909056374000000,1705909116375000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1705909056374000000,1705909116375000000,744
workspaceModel.moduleBridge.update.option.ms,1705909056374000000,1705909116375000000,0
workspaceModel.global.apply.state.to.project.ms,1705909056374000000,1705909116375000000,33
jps.load.project.to.empty.storage.ms,1705909056374000000,1705909116375000000,177
jps.load.initial.state.ms,1705909056374000000,1705909116375000000,7
workspaceModel.mutableEntityStorage.modify.entity.ms,1705909056374000000,1705909116375000000,9
workspaceModel.load.cache.metadata.from.file.ms,1705909056374000000,1705909116375000000,72
AWTEventQueue.eventsDispatched,1705909056374000000,1705909116375000000,7658
FlushQueue.executionTimeAvgNs,1705909056374000000,1705909116375000000,500438.6989935956
FlushQueue.tasksExecuted,1705909056374000000,1705909116375000000,4372
NonBlockingReadAction.finalizedExecutionTimeUs,1705909056374000000,1705909116375000000,2634821
NonBlockingReadAction.finalizedExecutionsCount,1705909056374000000,1705909116375000000,248
FlushQueue.queueSizeAvg,1705909056374000000,1705909116375000000,5.805580969807869
FlushQueue.executionTimeMaxNs,1705909056374000000,1705909116375000000,977272831
FlushQueue.waitingTime90PNs,1705909056374000000,1705909116375000000,17694719
ReadAction.executionsCount,1705909056374000000,1705909116375000000,4946365
FlushQueue.waitingTimeMaxNs,1705909056374000000,1705909116375000000,291504127
FlushQueue.queueSize90P,1705909056374000000,1705909116375000000,17
WriteAction.executionsCount,1705909056374000000,1705909116375000000,50
AWTEventQueue.dispatchTime90PNs,1705909056374000000,1705909116375000000,987135
FlushQueue.waitingTimeAvgNs,1705909056374000000,1705909116375000000,6410601.4764409885
NonBlockingReadAction.failedExecutionTimeUs,1705909056374000000,1705909116375000000,714005
AWTEventQueue.dispatchTimeTotalNS,1705909056374000000,1705909116375000000,6880342700
FlushQueue.queueSizeMax,1705909056374000000,1705909116375000000,84
NonBlockingReadAction.failedExecutionsCount,1705909056374000000,1705909116375000000,6
AWTEventQueue.dispatchTimeMaxNs,1705909056374000000,1705909116375000000,264241151
FlushQueue.executionTime90PNs,1705909056374000000,1705909116375000000,228351
AWTEventQueue.dispatchTimeAvgNs,1705909056374000000,1705909116375000000,898489.2875424393
IndexesFlusher.totalContentionQuotaSpent,1705909056374000000,1705909116375000000,1
Indexes.entries.lookupDurationMaxMs,1705909056374000000,1705909116375000000,26.0
Indexes.stubs.lookupDuration90PMs,1705909056374000000,1705909116375000000,205.0
Indexes.allKeys.lookups,1705909056374000000,1705909116375000000,5.0
Indexes.stubs.lookups,1705909056374000000,1705909116375000000,38.0
Indexes.allKeys.lookupDurationMaxMs,1705909056374000000,1705909116375000000,1.0
IndexesFlusher.totalFlushesRetried,1705909056374000000,1705909116375000000,0
Indexes.entries.lookupDurationAvgMs,1705909056374000000,1705909116375000000,0.2895927601809955
Indexes.stubs.lookupDurationAvgMs,1705909056374000000,1705909116375000000,55.63157894736842
Indexes.entries.lookups,1705909056374000000,1705909116375000000,221.0
Indexes.allKeys.lookupDuration90PMs,1705909056374000000,1705909116375000000,1.0
IndexesFlusher.totalFlushes,1705909056374000000,1705909116375000000,59
Indexes.allKeys.lookupDurationAvgMs,1705909056374000000,1705909116375000000,0.4
IndexesFlusher.totalFlushingTimeUs,1705909056374000000,1705909116375000000,449827
Indexes.stubs.lookupDurationMaxMs,1705909056374000000,1705909116375000000,259.0
Indexes.entries.lookupDuration90PMs,1705909056374000000,1705909116375000000,0.0
FileNameCache.queries,1705909056374000000,1705909116375000000,29941928
FileNameCache.totalMisses,1705909056374000000,1705909116375000000,1191267
JVM.GC.collectionTimesMs,1705909056374000000,1705909116375000000,265
JVM.usedNativeBytes,1705909056374000000,1705909116375000000,553689776
JVM.totalCpuTimeMs,1705909056374000000,1705909116375000000,30782
JVM.GC.collections,1705909056374000000,1705909116375000000,16
JVM.maxNativeBytes,1705909056374000000,1705909116375000000,-1
JVM.totalBytesAllocated,1705909056374000000,1705909116375000000,5850624760
JVM.usedHeapBytes,1705909056374000000,1705909116375000000,878007088
JVM.maxHeapBytes,1705909056374000000,1705909116375000000,2147483648
OS.loadAverage,1705909056374000000,1705909116375000000,-1.0
JVM.threadCount,1705909056374000000,1705909116375000000,144
FilePageCacheLockFree.totalNativeBytesReclaimed,1705909116375000000,1705909141086000000,1302528
StorageLockContext.competingThreads.max,1705909116375000000,1705909141086000000,0
FilePageCache.maxCacheSizeInBytes,1705909116375000000,1705909141086000000,503341056
FilePageCache.pageHits,1705909116375000000,1705909141086000000,789
FileChannelInterruptsRetryer.totalRetriedAttempts,1705909116375000000,1705909141086000000,0
DirectByteBufferAllocator.reclaimed,1705909116375000000,1705909141086000000,132
